origin,timestamp,on_tour,code
IGO1317,01/24/2014 13:18:05,,YWS
IGO1318,01/24/2014 13:18:05,,XBBPV
IGO1319,01/24/2014 13:18:05,,XCCDT
IGO1320,01/24/2014 13:18:31,,FFO
IGO1321,01/24/2014 13:18:35,,FABFN
IGO1322,01/24/2014 13:18:36,,FAAFN
IGO1323,01/24/2014 13:18:51,,FABDT
IGO1324,01/24/2014 13:18:56,,FAAFN
IGO1325,01/24/2014 13:18:58,,RABDU
IGO1326,01/24/2014 13:19:00,,RAADU
IGO1327,01/24/2014 13:19:15,,*N* PNC YSH 0DU PDU YSH 0NC
IGO1328,01/24/2014 13:19:17,,SAY
IGO1329,01/24/2014 13:19:24,,RLADU WT
IGO1330,01/24/2014 13:19:26,,RLBDU WT
IGO1331,01/24/2014 13:19:31,,RLAXJ NOT FN
IGO1332,01/24/2014 13:19:34,,RLBXJ
IGO1333,01/24/2014 13:19:38,,*XJ=DP
IGO1334,01/24/2014 13:19:48,,FFO
IGO1335,01/24/2014 13:19:53,,FABDP
IGO1336,01/24/2014 13:19:56,,AVY
IGO1337,01/24/2014 13:19:59,,AES FAV
IGO1338,01/24/2014 13:20:10,,RABLO
IGO1339,01/24/2014 13:20:12,,FLBLO
IGO1340,01/24/2014 13:20:17,,RABLO
IGO1341,01/24/2014 13:20:19,,RLBDP
IGO1342,01/24/2014 13:20:22,,RAALO
IGO1343,01/24/2014 13:20:23,,YTT
IGO1344,01/24/2014 13:20:25,,XAALO
IGO1345,01/24/2014 13:20:38,,FLALO
IGO1346,01/24/2014 13:20:40,,FLBLO
IGO1347,01/24/2014 13:20:44,,FABDP
IGO1348,01/24/2014 13:20:47,,FFO
IGO1349,01/24/2014 13:20:50,,SAS
IGO1350,01/24/2014 13:20:57,,SAS
IGO1351,01/24/2014 13:21:13,,FLBDP
IGO1352,01/24/2014 13:21:29,,CL CABUYA
IGO1353,01/24/2014 13:21:34,,FAVOH JFE
IGO1354,01/24/2014 13:21:42,,RABDA
IGO1355,01/24/2014 13:21:46,,RAADA
IGO1356,01/24/2014 13:21:52,,RFTDA
IGO1357,01/24/2014 13:22:11,,SAS
IGO1358,01/24/2014 13:22:16,,RLADA
IGO1359,01/24/2014 13:22:22,,RABFN
IGO1360,01/24/2014 13:22:23,,RAAFN
IGO1361,01/24/2014 13:22:28,,RLAFN
IGO1362,01/24/2014 13:22:38,,FABDU
IGO1363,01/24/2014 13:22:48,,RLBDU
IGO1364,01/24/2014 13:22:51,,FAADA
IGO1365,01/24/2014 13:22:54,,YFD
IGO1366,01/24/2014 13:22:55,,XAADA
IGO1367,01/24/2014 13:22:57,,XBBFN
IGO1368,01/24/2014 13:23:02,,SDR
IGO1369,01/24/2014 13:23:06,,RAAFN
IGO1370,01/24/2014 13:23:09,,MLAFN
IGO1371,01/24/2014 13:23:13,,MLADA
IGO1372,01/24/2014 13:23:21,,FFO
IGO1373,01/24/2014 13:23:22,,FFO
IGO1374,01/24/2014 13:23:39,,FAADA
IGO1375,01/24/2014 13:23:42,,FLADA
IGO1376,01/24/2014 13:23:44,,FAAFN
IGO1377,01/24/2014 13:23:48,,RLAFN
IGO1378,01/24/2014 13:23:54,,FAAFN
IGO1379,01/24/2014 13:23:55,,FLBDA
IGO1380,01/24/2014 13:24:10,,AES D
IGO1381,01/24/2014 13:24:13,,FALFN
IGO1382,01/24/2014 13:24:26,,MFTFN
IGO1383,01/24/2014 13:24:37,,MPWFN
IGO1384,01/24/2014 13:25:04,,SAS
IGO1385,01/24/2014 13:25:19,,HB B
IGO1386,01/24/2014 13:25:24,,YFIBK
IGO1387,01/24/2014 13:25:25,,XAAFN
IGO1388,01/24/2014 13:25:52,,HS BD
IGO1389,01/24/2014 13:25:53,,SAS
IGO1390,01/24/2014 13:26:00,,FLAFN
IGO1391,01/24/2014 13:26:06,,FLBFN
IGO1392,01/24/2014 13:26:29,,SDR
IGO1393,01/24/2014 13:27:09,,SAN
IGO1394,01/24/2014 13:27:26,,HI I
IGO1395,01/24/2014 13:27:39,,HS L
IGO1396,01/24/2014 13:27:40,,SAN
IGO1397,01/24/2014 13:27:44,,FFO
IGO1398,01/24/2014 13:27:54,,YWW
IGO1399,01/24/2014 13:27:57,,XCCDTFN
IGO1400,01/24/2014 13:27:58,,RABDT
IGO1401,01/24/2014 13:28:02,,FVT
IGO1402,01/24/2014 13:28:05,,SPX LF
IGO1403,01/24/2014 13:28:10,,SPS LF
IGO1404,01/24/2014 13:28:14,,FLBDT
IGO1405,01/24/2014 13:28:19,,SDR
IGO1406,01/24/2014 13:28:52,,AMMDTFN
IGO1407,01/24/2014 13:28:54,,HL
IGO1408,01/24/2014 13:29:20,,SDR
IGO1409,01/24/2014 13:30:02,,FAVOH JFE
IGO1410,01/24/2014 13:30:16,,HS D
IGO1411,01/24/2014 13:30:22,,HS B
IGO1412,01/24/2014 13:30:23,,YFISK
IGO1413,01/24/2014 13:30:26,,XCCON
IGO1414,01/24/2014 13:30:37,,HC BD
IGO1415,01/24/2014 13:31:02,,FFO
IGO1416,01/24/2014 13:31:14,,HS BD
IGO1417,01/24/2014 13:31:15,,HS D
IGO1418,01/24/2014 13:31:20,,SAS
IGO1419,01/24/2014 13:31:24,,FFO
IGO1420,01/24/2014 13:31:30,,SAN
IGO1421,01/24/2014 13:31:34,,AVY
IGO1422,01/24/2014 13:31:36,,AES
IGO1423,01/24/2014 13:31:41,,SAS
IGO1424,01/24/2014 13:31:53,,HS BB
IGO1425,01/24/2014 13:31:55,,FABDT
IGO1426,01/24/2014 13:32:07,,HC D
IGO1427,01/24/2014 13:32:09,,RABON
IGO1428,01/24/2014 13:32:15,,SAM
IGO1429,01/24/2014 13:32:37,,SAM
IGO1430,01/24/2014 13:32:42,,C PENIS
IGO1431,01/24/2014 13:32:48,,RLBDT
IGO1432,01/24/2014 13:32:52,,YWM
IGO1433,01/24/2014 13:32:53,,XBBON
IGO1434,01/24/2014 13:32:55,,XCCDT
IGO1435,01/24/2014 13:32:58,,RLBON
IGO1436,01/24/2014 13:33:05,,SAM
SEP2445,01/24/2014 13:33:28,,THR LY WY FY
IGO1437,01/24/2014 13:34:57,,HS BB
IGO1438,01/24/2014 13:35:23,,YWM
IGO1439,01/24/2014 13:35:24,,X
IGO1440,01/24/2014 13:36:03,,C LONG PENIS GROOMING
IGO1441,01/24/2014 13:36:26,,SAS
IGO1442,01/24/2014 13:36:33,,SAM
IGO1443,01/24/2014 13:37:25,,HS BD
IGO1444,01/24/2014 13:37:31,,SAS
IGO1445,01/24/2014 13:37:41,,HS D
IGO1446,01/24/2014 13:37:53,,HS B
IGO1447,01/24/2014 13:37:54,,YFISK
IGO1448,01/24/2014 13:37:56,,XCCVV
IGO1449,01/24/2014 13:38:10,,HC BD
IGO1450,01/24/2014 13:38:21,,FABVV
IGO1451,01/24/2014 13:38:28,,SAS
IGO1452,01/24/2014 13:38:37,,HS B
IGO1453,01/24/2014 13:38:39,,FAAVV
IGO1454,01/24/2014 13:38:44,,RLAVV
IGO1455,01/24/2014 13:38:50,,RLBVV
IGO1456,01/24/2014 13:38:55,,*S=XF POD
IGO1457,01/24/2014 13:39:00,,FABVV
IGO1458,01/24/2014 13:39:02,,FAAVV
IGO1459,01/24/2014 13:39:03,,RAVVV
IGO1460,01/24/2014 13:39:09,,FFO
IGO1461,01/24/2014 13:39:14,,FLAVV
IGO1462,01/24/2014 13:39:16,,RAAVV
IGO1463,01/24/2014 13:39:22,,FLAVV
IGO1464,01/24/2014 13:39:23,,FLBVV
IGO1465,01/24/2014 13:39:35,,FABFN
IGO1466,01/24/2014 13:39:45,,FAAFN
IGO1467,01/24/2014 13:39:46,,FPUFN
IGO1468,01/24/2014 13:39:52,,RPKFN
IGO1469,01/24/2014 13:39:55,,FPBFN
IGO1470,01/24/2014 13:40:01,,RABBI
IGO1471,01/24/2014 13:40:03,,RAABI
IGO1472,01/24/2014 13:40:08,,FPWBI
IGO1473,01/24/2014 13:40:12,,RPPBI
IGO1474,01/24/2014 13:40:13,,RAAFN
IGO1475,01/24/2014 13:40:18,,RLABIRALFN
IGO1476,01/24/2014 13:40:24,,RABLO
IGO1477,01/24/2014 13:40:26,,YSP
IGO1478,01/24/2014 13:40:26,,XHHFN
IGO1479,01/24/2014 13:40:26,,XBBLOBI
IGO1480,01/24/2014 13:40:26,,XCCPC
IGO1481,01/24/2014 13:40:34,,RAALO
IGO1482,01/24/2014 13:40:35,,RLALO
IGO1483,01/24/2014 13:40:45,,MPKFN
IGO1484,01/24/2014 13:40:57,,FVT
IGO1485,01/24/2014 13:40:59,,MPWFN
IGO1486,01/24/2014 13:41:08,,MPKFN
IGO1487,01/24/2014 13:41:16,,FPBFN
IGO1488,01/24/2014 13:41:20,,RLBBI
IGO1489,01/24/2014 13:41:21,,RLBLO
IGO1490,01/24/2014 13:41:43,,PWFN
IGO1491,01/24/2014 13:42:03,,RABNC
IGO1492,01/24/2014 13:42:07,,RAANC
IGO1493,01/24/2014 13:42:12,,FPINC
IGO1494,01/24/2014 13:42:16,,RLANC
IGO1495,01/24/2014 13:42:25,,RLBNC
IGO1496,01/24/2014 13:42:35,,MPBFN
IGO1497,01/24/2014 13:42:51,,RABVD
IGO1498,01/24/2014 13:42:54,,RABVV
IGO1499,01/24/2014 13:42:55,,YSP
IGO1500,01/24/2014 13:42:55,,XHHFN
IGO1501,01/24/2014 13:42:55,,XBBVDVV
IGO1502,01/24/2014 13:42:55,,XCCBI
IGO1503,01/24/2014 13:43:06,,RLBVD
IGO1504,01/24/2014 13:43:13,,RLBVV
IGO1505,01/24/2014 13:43:29,,MPWFN
IGO1506,01/24/2014 13:43:33,,MPBFN
IGO1507,01/24/2014 13:43:55,,MPBFN
IGO1508,01/24/2014 13:44:16,,FLAFN
IGO1509,01/24/2014 13:44:26,,RAAFN
IGO1510,01/24/2014 13:44:28,,RPCFN
IGO1511,01/24/2014 13:44:35,,FPFFN
IGO1512,01/24/2014 13:44:39,,SAS
IGO1513,01/24/2014 13:44:49,,HL
IGO1514,01/24/2014 13:44:50,,FLAFN
IGO1515,01/24/2014 13:44:55,,FFSBR
IGO1516,01/24/2014 13:45:06,,FABVD
IGO1517,01/24/2014 13:45:13,,AGTVDOH KST
IGO1518,01/24/2014 13:45:15,,FIMVD
IGO1519,01/24/2014 13:45:21,,*N* FAAVD
IGO1520,01/24/2014 13:45:29,,FIDVD WT
IGO1521,01/24/2014 13:45:31,,YTT
IGO1522,01/24/2014 13:45:34,,XBBVDFN
IGO1523,01/24/2014 13:45:42,,FLBVD
IGO1524,01/24/2014 13:45:43,,FLBFN
IGO1525,01/24/2014 13:45:45,,OVP
IGO1526,01/24/2014 13:45:47,,IVP
IGO1527,01/24/2014 13:45:56,,FABKJ
IGO1528,01/24/2014 13:46:02,,AGTKJOH KST
IGO1529,01/24/2014 13:46:04,,FAAKJ
IGO1530,01/24/2014 13:46:15,,FABPC
IGO1531,01/24/2014 13:46:20,,FABVR
IGO1532,01/24/2014 13:46:22,,FAAVR
IGO1533,01/24/2014 13:46:27,,FPHVR
IGO1534,01/24/2014 13:46:28,,RAAPC
IGO1535,01/24/2014 13:46:32,,APTPCVR
IGO1536,01/24/2014 13:46:40,,RPHVR
IGO1537,01/24/2014 13:46:42,,FLAPC
IGO1538,01/24/2014 13:46:47,,FLAKJ
IGO1539,01/24/2014 13:46:48,,RAAFN
IGO1540,01/24/2014 13:46:53,,*N* RABFN
IGO1541,01/24/2014 13:46:59,,RLBVR
IGO1542,01/24/2014 13:47:08,,*N* APOPCVRKJ
IGO1543,01/24/2014 13:47:10,,SAS
IGO1544,01/24/2014 13:47:11,,FLBPC
IGO1545,01/24/2014 13:47:14,,FLBKJ
IGO1546,01/24/2014 13:47:16,,SAS
IGO1547,01/24/2014 13:47:18,,RLBFN
IGO1548,01/24/2014 13:47:19,,FAAVR
IGO1549,01/24/2014 13:47:24,,FPKVR
IGO1550,01/24/2014 13:47:27,,FPBVR
IGO1551,01/24/2014 13:47:32,,RLAVR
IGO1552,01/24/2014 13:47:36,,RABPC
IGO1553,01/24/2014 13:47:44,,RABKJ
IGO1554,01/24/2014 13:47:55,,HB
IGO1555,01/24/2014 13:47:57,,YFIBK
IGO1556,01/24/2014 13:47:59,,XBBPCKJ
IGO1557,01/24/2014 13:48:02,,AES
IGO1558,01/24/2014 13:48:06,,FAAPC
IGO1559,01/24/2014 13:48:07,,FLAPC
IGO1560,01/24/2014 13:48:11,,FLBPC
IGO1561,01/24/2014 13:48:15,,FAVKJ
IGO1562,01/24/2014 13:48:18,,FFO
IGO1563,01/24/2014 13:48:19,,FAVKJ
IGO1564,01/24/2014 13:48:22,,FAVKJ
IGO1565,01/24/2014 13:48:27,,FLBKJ
IGO1566,01/24/2014 13:48:38,,FABQM
IGO1567,01/24/2014 13:48:43,,AVS FRU
IGO1568,01/24/2014 13:48:48,,FABFN
IGO1569,01/24/2014 13:48:56,,FABVR
IGO1570,01/24/2014 13:49:00,,FLBQM
IGO1571,01/24/2014 13:49:01,,FLBFN
IGO1572,01/24/2014 13:49:02,,FLBX2
IGO1573,01/24/2014 13:49:05,,FABAJ
IGO1574,01/24/2014 13:49:08,,FAAAJ
IGO1575,01/24/2014 13:49:09,,FLAAJ
IGO1576,01/24/2014 13:49:11,,FAB
IGO1577,01/24/2014 13:49:13,,FABDA
IGO1578,01/24/2014 13:49:14,,FABDU
IGO1579,01/24/2014 13:49:15,,FINDA
IGO1580,01/24/2014 13:49:16,,FFPDA
IGO1581,01/24/2014 13:49:28,,*N* FLAVR
IGO1582,01/24/2014 13:49:29,,RLBAJ
IGO1583,01/24/2014 13:49:34,,RLBVR
IGO1584,01/24/2014 13:49:35,,RMMDA
IGO1585,01/24/2014 13:49:45,,RABQM
IGO1586,01/24/2014 13:49:47,,RABAJ
IGO1587,01/24/2014 13:49:50,,RLBAJ
IGO1588,01/24/2014 13:49:53,,RMODA
IGO1589,01/24/2014 13:50:06,,*N* FABDP FABDU FABDA
IGO1590,01/24/2014 13:50:07,,RLADU
IGO1591,01/24/2014 13:50:11,,RABVR
IGO1592,01/24/2014 13:50:18,,RABLO
IGO1593,01/24/2014 13:50:22,,RABPV
IGO1594,01/24/2014 13:50:24,,RISDA
IGO1595,01/24/2014 13:50:25,,YWS
IGO1596,01/24/2014 13:50:31,,XBBDALOQMVRDP
IGO1597,01/24/2014 13:50:35,,*N* RLADA B4 Y
IGO1598,01/24/2014 13:50:48,,*N* RLBDU
IGO1599,01/24/2014 13:51:04,,APX
IGO1600,01/24/2014 13:51:06,,SPS
IGO1601,01/24/2014 13:51:09,,RLBVR
IGO1602,01/24/2014 13:51:20,,RLB ALL
IGO1603,01/24/2014 13:51:22,,HLRABFN
IGO1604,01/24/2014 13:51:23,,RAAFN
IGO1605,01/24/2014 13:51:27,,**
IGO1606,01/24/2014 13:51:29,,RFCFN
IGO1607,01/24/2014 13:51:31,,RCIFN LF
IGO1608,01/24/2014 13:51:33,,RLAFN
IGO1609,01/24/2014 13:51:47,,FABAJ
IGO1610,01/24/2014 13:51:49,,RAAFN
IGO1611,01/24/2014 13:51:53,,FABDA
IGO1612,01/24/2014 13:51:59,,RAAAJ
IGO1613,01/24/2014 13:52:03,,FPBFN
IGO1614,01/24/2014 13:52:06,,RAADA
IGO1615,01/24/2014 13:52:11,,APBAJFN
IGO1616,01/24/2014 13:52:12,,RLADA
IGO1617,01/24/2014 13:52:16,,FLAAJ
IGO1618,01/24/2014 13:52:21,,MLADA
IGO1619,01/24/2014 13:52:23,,MLAFN
IGO1620,01/24/2014 13:52:31,,RABON
IGO1621,01/24/2014 13:52:43,,FAADA
IGO1622,01/24/2014 13:52:45,,RLADA
IGO1623,01/24/2014 13:52:51,,RLBAJ
IGO1624,01/24/2014 13:52:51,,HL
IGO1625,01/24/2014 13:52:52,,RLBDA
IGO1626,01/24/2014 13:52:53,,YWS
IGO1627,01/24/2014 13:52:55,,XBBLO
IGO1628,01/24/2014 13:53:00,,XCCDUDAON
IGO1629,01/24/2014 13:53:04,,*N* FABLO B4 Y
IGO1630,01/24/2014 13:53:36,,HFXF BB
IGO1631,01/24/2014 13:53:42,,HFXF
IGO1632,01/24/2014 13:53:46,,FLBLO
IGO1633,01/24/2014 13:53:48,,FABON
IGO1634,01/24/2014 13:53:50,,FLBON
IGO1635,01/24/2014 13:53:53,,HX
IGO1636,01/24/2014 13:53:56,,FABFN
IGO1637,01/24/2014 13:53:58,,FLBFN
IGO1638,01/24/2014 13:54:00,,RABFN
IGO1639,01/24/2014 13:54:06,,HC B
IGO1640,01/24/2014 13:54:21,,SAN
IGO1641,01/24/2014 13:54:25,,RLBFN
IGO1642,01/24/2014 13:54:29,,HS D
IGO1643,01/24/2014 13:54:39,,HS BD
IGO1644,01/24/2014 13:54:42,,HS BD
IGO1645,01/24/2014 13:55:04,,HL
IGO1646,01/24/2014 13:55:14,,HL
IGO1647,01/24/2014 13:55:21,,SAM
IGO1648,01/24/2014 13:55:23,,YWM
IGO1649,01/24/2014 13:55:52,,XCCLOFNNC
IGO1650,01/24/2014 13:56:04,,RABLO
IGO1651,01/24/2014 13:56:14,,FAALO
IGO1652,01/24/2014 13:56:17,,FFTLO
IGO1653,01/24/2014 13:56:19,,FFTLO
IGO1654,01/24/2014 13:56:21,,RLALO
IGO1655,01/24/2014 13:56:28,,RABXJ
IGO1656,01/24/2014 13:56:30,,RLBXJ
IGO1657,01/24/2014 13:56:31,,RLBLO
IGO1658,01/24/2014 13:56:37,,SAS
IGO1659,01/24/2014 13:56:47,,FABLO
IGO1660,01/24/2014 13:56:50,,FABAJ
IGO1661,01/24/2014 13:56:53,,RLBLO
IGO1662,01/24/2014 13:57:03,,HL
IGO1663,01/24/2014 13:57:30,,HX
IGO1664,01/24/2014 13:57:41,,RABKJ
IGO1665,01/24/2014 13:57:44,,FLBKJ
IGO1666,01/24/2014 13:57:52,,YTT
IGO1667,01/24/2014 13:57:53,,XBBAJ
IGO1668,01/24/2014 13:58:01,,XCCKJUBNC
IGO1669,01/24/2014 13:58:05,,FABUB
IGO1670,01/24/2014 13:58:07,,FLBAJ
IGO1671,01/24/2014 13:58:18,,FABNC
IGO1672,01/24/2014 13:58:34,,HX B
IGO1673,01/24/2014 13:58:43,,HL
IGO1674,01/24/2014 13:58:55,,FLBNC
IGO1675,01/24/2014 13:59:13,,RABKJ
IGO1676,01/24/2014 13:59:29,,HL
IGO1677,01/24/2014 13:59:43,,RLBKJ
IGO1678,01/24/2014 13:59:56,,HFHR BB
IGO1679,01/24/2014 13:59:58,,HFHR
IGO1680,01/24/2014 14:00:19,,HC BB
IGO1681,01/24/2014 14:00:20,,HFHR
IGO1682,01/24/2014 14:00:21,,YFFHR
IGO1683,01/24/2014 14:00:23,,XBBUB
IGO1684,01/24/2014 14:00:34,,XCCAJPVFN
IGO1685,01/24/2014 14:00:38,,XCCNC
IGO1686,01/24/2014 14:00:42,,RABPV
IGO1687,01/24/2014 14:00:43,,RAAPV
IGO1688,01/24/2014 14:00:45,,FLAPV
IGO1689,01/24/2014 14:00:57,,HC II
IGO1690,01/24/2014 14:00:58,,SAS
IGO1691,01/24/2014 14:01:04,,RAAPV
IGO1692,01/24/2014 14:01:05,,OVP
IGO1693,01/24/2014 14:01:12,,IVP
IGO1694,01/24/2014 14:01:15,,HC I
IGO1695,01/24/2014 14:01:18,,*N* STEHR XT
IGO1696,01/24/2014 14:01:27,,FCAPV HR
IGO1697,01/24/2014 14:01:31,,RABNC
IGO1698,01/24/2014 14:01:33,,RLBNC
IGO1699,01/24/2014 14:01:44,,FLAPV
IGO1700,01/24/2014 14:01:46,,FABNC
IGO1701,01/24/2014 14:01:50,,FABQM
IGO1702,01/24/2014 14:01:55,,RLBNC
IGO1703,01/24/2014 14:02:03,,HFHR B
IGO1704,01/24/2014 14:02:24,,HC BBI
IGO1705,01/24/2014 14:02:26,,RLBQM
IGO1706,01/24/2014 14:02:31,,HC B
IGO1707,01/24/2014 14:02:35,,FABQM
IGO1708,01/24/2014 14:02:39,,FAAQM
IGO1709,01/24/2014 14:02:41,,FLBPV
IGO1710,01/24/2014 14:02:44,,FABPV
IGO1711,01/24/2014 14:02:49,,MPKQM
IGO1712,01/24/2014 14:02:53,,YSP
IGO1713,01/24/2014 14:02:56,,XHHPV
IGO1714,01/24/2014 14:03:00,,*QM
IGO1715,01/24/2014 14:03:06,,XBBUBPV
IGO1716,01/24/2014 14:03:17,,*N* XHHQM NOT XHHPV
IGO1717,01/24/2014 14:03:25,,RAAPV
IGO1718,01/24/2014 14:03:31,,FFUPV
IGO1719,01/24/2014 14:03:37,,APWPVQM
IGO1720,01/24/2014 14:03:39,,APQUBPV
IGO1721,01/24/2014 14:03:49,,RAAUB WT
IGO1722,01/24/2014 14:03:57,,HFHR B
IGO1723,01/24/2014 14:04:00,,APBUBPV
IGO1724,01/24/2014 14:04:07,,RLAPV
IGO1725,01/24/2014 14:04:10,,LBPV
IGO1726,01/24/2014 14:04:11,,ABMR
IGO1727,01/24/2014 14:04:21,,HC BB
IGO1728,01/24/2014 14:04:25,,FCIQM HR
IGO1729,01/24/2014 14:04:47,,HC B
IGO1730,01/24/2014 14:04:49,,FLAQM
IGO1731,01/24/2014 14:04:53,,FLAUB
IGO1732,01/24/2014 14:04:56,,FAAPV
IGO1733,01/24/2014 14:04:57,,FAAUB
IGO1734,01/24/2014 14:05:01,,FPWQM
IGO1735,01/24/2014 14:05:07,,FPKQM
IGO1736,01/24/2014 14:05:12,,****QM
IGO1737,01/24/2014 14:05:14,,FLAUB
IGO1738,01/24/2014 14:05:18,,FLAQM
IGO1739,01/24/2014 14:05:22,,HFHRSUR
IGO1740,01/24/2014 14:05:23,,YWM
IGO1741,01/24/2014 14:05:32,,XBBQMUB
IGO1742,01/24/2014 14:05:39,,*N* RLBMR B4 Y
IGO1743,01/24/2014 14:05:48,,*B4 PWQM
IGO1744,01/24/2014 14:05:59,,FAAQM
IGO1745,01/24/2014 14:06:04,,FPWQM
IGO1746,01/24/2014 14:06:09,,MPWQM
IGO1747,01/24/2014 14:06:13,,MPKQM
IGO1748,01/24/2014 14:06:17,,RLBUB
IGO1749,01/24/2014 14:06:25,,RLAQM
IGO1750,01/24/2014 14:06:39,,FPCQM
IGO1751,01/24/2014 14:06:40,,FAAQM
IGO1752,01/24/2014 14:06:43,,RPFQM
IGO1753,01/24/2014 14:06:45,,FPWQM
IGO1754,01/24/2014 14:06:47,,FLAQM
IGO1755,01/24/2014 14:06:50,,FAAQM
IGO1756,01/24/2014 14:06:54,,FPKQM
IGO1757,01/24/2014 14:06:56,,MPKQM
IGO1758,01/24/2014 14:07:06,,FLAQM
IGO1759,01/24/2014 14:07:10,,FAAQM
IGO1760,01/24/2014 14:07:12,,RLAQM
IGO1761,01/24/2014 14:07:15,,SAS
IGO1762,01/24/2014 14:07:23,,RAAQMRPUQM
IGO1763,01/24/2014 14:07:52,,RPKQM
IGO1764,01/24/2014 14:07:53,,YSP
IGO1765,01/24/2014 14:07:55,,XHHQM
IGO1766,01/24/2014 14:08:06,,FLAQM
IGO1767,01/24/2014 14:08:14,,AES
IGO1768,01/24/2014 14:08:25,,RVTQM
IGO1769,01/24/2014 14:08:26,,RLBQM
IGO1770,01/24/2014 14:08:28,,FABQM
IGO1771,01/24/2014 14:08:33,,RVTQM SC
IGO1772,01/24/2014 14:08:36,,RAAQM
IGO1773,01/24/2014 14:08:38,,RFTQM
IGO1774,01/24/2014 14:08:40,,FFTQM
IGO1775,01/24/2014 14:08:43,,RFSQM
IGO1776,01/24/2014 14:08:51,,C QM MASTURBATES
IGO1777,01/24/2014 14:08:53,,RVTQM
IGO1778,01/24/2014 14:08:55,,RLAQM
IGO1779,01/24/2014 14:08:58,,FAAQM
IGO1780,01/24/2014 14:09:01,,RLAQM
IGO1781,01/24/2014 14:09:19,,FVT
IGO1782,01/24/2014 14:09:20,,FVT
IGO1783,01/24/2014 14:09:22,,FALQM
IGO1784,01/24/2014 14:09:39,,RLBQM
IGO1785,01/24/2014 14:10:08,,SAS
IGO1786,01/24/2014 14:10:22,,YTT
IGO1787,01/24/2014 14:10:23,,X
IGO1788,01/24/2014 14:10:55,,OVP
IGO1789,01/24/2014 14:10:57,,IVP
IGO1790,01/24/2014 14:11:04,,OVP
IGO1791,01/24/2014 14:11:14,,O
IGO1792,01/24/2014 14:11:19,,I
IGO1793,01/24/2014 14:11:44,,IVP
IGO1794,01/24/2014 14:11:47,,C CROSSES RIO
IGO1795,01/24/2014 14:12:04,,OVP
IGO1796,01/24/2014 14:12:09,,O
IGO1797,01/24/2014 14:12:52,,YTT
IGO1798,01/24/2014 14:12:53,,XNA
IGO1799,01/24/2014 14:14:31,,C KST DICT
IGO1800,01/24/2014 14:15:35,,*N* YTT
IGO1801,01/24/2014 14:15:43,,*N*KST DICT
IGO1802,01/24/2014 14:17:55,,Y
IGO1803,01/24/2014 14:17:56,,X
IGO1804,01/24/2014 14:18:56,,*N* BACK
IGO1805,01/24/2014 14:19:12,,HL
IGO1806,01/24/2014 14:20:01,,HL
IGO1807,01/24/2014 14:20:17,,HL
IGO1808,01/24/2014 14:20:23,,YTT
IGO1809,01/24/2014 14:20:26,,X
IGO1810,01/24/2014 14:20:48,,FABDA
IGO1811,01/24/2014 14:20:50,,FABDP
IGO1812,01/24/2014 14:20:55,,FAADA
IGO1813,01/24/2014 14:21:01,,FCIDA ZI
IGO1814,01/24/2014 14:21:03,,FLADA
IGO1815,01/24/2014 14:21:15,,MLBDP
IGO1816,01/24/2014 14:21:19,,SUR
IGO1817,01/24/2014 14:21:24,,RLBDA
IGO1818,01/24/2014 14:21:31,,HX
IGO1819,01/24/2014 14:21:34,,FABDA
IGO1820,01/24/2014 14:21:35,,FAADA
IGO1821,01/24/2014 14:21:42,,RLADA
IGO1822,01/24/2014 14:21:43,,HL
IGO1823,01/24/2014 14:22:02,,FLBDA
IGO1824,01/24/2014 14:22:05,,RABDU
IGO1825,01/24/2014 14:22:11,,SAS
IGO1826,01/24/2014 14:22:19,,HS BB
IGO1827,01/24/2014 14:22:20,,FFO
IGO1828,01/24/2014 14:22:23,,MLBDU
IGO1829,01/24/2014 14:22:25,,FFO
IGO1830,01/24/2014 14:22:36,,HB
IGO1831,01/24/2014 14:22:39,,FFO
IGO1832,01/24/2014 14:22:48,,HL
IGO1833,01/24/2014 14:22:53,,YTT
IGO1834,01/24/2014 14:22:56,,X
IGO1835,01/24/2014 14:22:59,,SAS
IGO1836,01/24/2014 14:23:20,,HS KBBBB
IGO1837,01/24/2014 14:23:20,,OVP
IGO1838,01/24/2014 14:23:23,,IVP
IGO1839,01/24/2014 14:23:25,,HC D
IGO1840,01/24/2014 14:23:44,,HL B
IGO1841,01/24/2014 14:23:51,,FABVR
IGO1842,01/24/2014 14:23:56,,STEHR WT
IGO1843,01/24/2014 14:23:56,,HFHR BB
IGO1844,01/24/2014 14:24:09,,HFHR B
IGO1845,01/24/2014 14:24:19,,HL
IGO1846,01/24/2014 14:24:24,,SLEHR
IGO1847,01/24/2014 14:24:50,,HL
IGO1848,01/24/2014 14:25:08,,AVS
IGO1849,01/24/2014 14:25:09,,AVS
IGO1850,01/24/2014 14:25:22,,HS D
IGO1851,01/24/2014 14:25:23,,YVF
IGO1852,01/24/2014 14:25:27,,X
IGO1853,01/24/2014 14:25:47,,FFO
IGO1854,01/24/2014 14:25:57,,FFO
IGO1855,01/24/2014 14:26:13,,SDT
IGO1856,01/24/2014 14:26:19,,FVT
IGO1857,01/24/2014 14:26:20,,FVT
IGO1858,01/24/2014 14:26:28,,FVT
IGO1859,01/24/2014 14:26:32,,FVT
IGO1860,01/24/2014 14:27:37,,HL
IGO1861,01/24/2014 14:27:44,,HC I
IGO1862,01/24/2014 14:27:55,,FABDG
